dataset_key,panel_label,method_key,method_label,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,metric_source_file,method,intervention_key,intervention_label
bbq,BBQ Disambig.,diy_twopass_no_it_counter_imaging,DIY Two Pass (No IT),Bias_score_disambig,Bias score disambig.,0,-0.435,0.435,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_counter_imaging__counter_imaging/bbq/bbq_metrics.csv,DIY Two Pass (No IT),counter_imaging,Counter-stereotypic imaging
bbq,BBQ Disambig.,diy_twopass_it_counter_imaging,DIY Two Pass (IT),Bias_score_disambig,Bias score disambig.,0,0.453,0.453,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ci__counter_imaging/bbq/bbq_metrics.csv,DIY Two Pass (IT),counter_imaging,Counter-stereotypic imaging
bbq,BBQ Disambig.,icl_positive_contact,ICL,Bias_score_disambig,Bias score disambig.,0,0.445,0.445,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/bbq/bbq_metrics_m4_baseicl_zero_llama70b_pc_bbq.csv,ICL,positive_contact,Positive contact
bbq,BBQ Disambig.,diy_it_positive_contact,DIY IT,Bias_score_disambig,Bias score disambig.,0,0.714,0.714,results/new_results/m3_finetune_llama70b_ms500/bbq/bbq_metrics_m3_llama70b_ms500_pc_bbq.csv,DIY IT,positive_contact,Positive contact
bbq,BBQ Disambig.,diy_twopass_no_it_positive_contact,DIY Two Pass (No IT),Bias_score_disambig,Bias score disambig.,0,-0.472,0.472,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_positive_contact__positive_contact/bbq/bbq_metrics.csv,DIY Two Pass (No IT),positive_contact,Positive contact
bbq,BBQ Disambig.,diy_twopass_it_positive_contact,DIY Two Pass (IT),Bias_score_disambig,Bias score disambig.,0,0.388,0.388,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__pc__positive_contact/bbq/bbq_metrics.csv,DIY Two Pass (IT),positive_contact,Positive contact
winobias,WinoBias,base,Base Model,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winobias/llama70b_plain_base_winobias/winobias_metrics_overall_llama70b_plain_base_winobias.csv,Base Model,__base__,Base Model
winobias,WinoBias,icl_stereotype_replacement,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_sr_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_sr_winobias.csv,ICL,stereotype_replacement,Stereotype replacement
winobias,WinoBias,diy_it_stereotype_replacement,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.13383838,0.13383838,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_sr_winobias/winobias_metrics_overall_m3_llama70b_ms500_sr_winobias.csv,DIY IT,stereotype_replacement,Stereotype replacement
winobias,WinoBias,diy_twopass_no_it_stereotype_replacement,DIY Two Pass (No IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.065656566,0.065656566,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/winobias/winobias/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,DIY Two Pass (No IT),stereotype_replacement,Stereotype replacement
winobias,WinoBias,diy_twopass_it_stereotype_replacement,DIY Two Pass (IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.055555556,0.055555556,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/winobias/winobias/m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,DIY Two Pass (IT),stereotype_replacement,Stereotype replacement
winobias,WinoBias,icl_individuating,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_ind_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_ind_winobias.csv,ICL,individuating,Individuation
winobias,WinoBias,diy_it_individuating,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14141414,0.14141414,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_ind_winobias/winobias_metrics_overall_m3_llama70b_ms500_ind_winobias.csv,DIY IT,individuating,Individuation
winobias,WinoBias,diy_twopass_no_it_individuating,DIY Two Pass (No IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.073232323,0.073232323,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/winobias/winobias/m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,DIY Two Pass (No IT),individuating,Individuation
winobias,WinoBias,diy_twopass_it_individuating,DIY Two Pass (IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.071969697,0.071969697,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/winobias/winobias/m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,DIY Two Pass (IT),individuating,Individuation
winobias,WinoBias,icl_perspective_taking,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_pt_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_pt_winobias.csv,ICL,perspective_taking,Perspective-taking
winobias,WinoBias,diy_it_perspective_taking,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.13636364,0.13636364,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_pt_winobias/winobias_metrics_overall_m3_llama70b_ms500_pt_winobias.csv,DIY IT,perspective_taking,Perspective-taking
winobias,WinoBias,diy_twopass_no_it_perspective_taking,DIY Two Pass (No IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.053030303,0.053030303,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking/winobias/winobias/m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking/winobias_metrics_overall_m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,DIY Two Pass (No IT),perspective_taking,Perspective-taking
winobias,WinoBias,diy_twopass_it_perspective_taking,DIY Two Pass (IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.095959596,0.095959596,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__pt__perspective_taking/winobias/winobias/m6_l70b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking/winobias_metrics_overall_m6_l70b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,DIY Two Pass (IT),perspective_taking,Perspective-taking
winobias,WinoBias,icl_counter_imaging,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_ci_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_ci_winobias.csv,ICL,counter_imaging,Counter-stereotypic imaging
winobias,WinoBias,diy_it_counter_imaging,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.13636364,0.13636364,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_ci_winobias/winobias_metrics_overall_m3_llama70b_ms500_ci_winobias.csv,DIY IT,counter_imaging,Counter-stereotypic imaging
winobias,WinoBias,diy_twopass_no_it_counter_imaging,DIY Two Pass (No IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.060606061,0.060606061,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_counter_imaging__counter_imaging/winobias/winobias/m6_l70b_two_pass_zero__base_counter_imaging__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_l70b_two_pass_zero__base_counter_imaging__counter_imaging_self_debias_two_pass_counter_imaging.csv,DIY Two Pass (No IT),counter_imaging,Counter-stereotypic imaging
winobias,WinoBias,diy_twopass_it_counter_imaging,DIY Two Pass (IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.095959596,0.095959596,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ci__counter_imaging/winobias/winobias/m6_l70b_two_pass_zero__ci__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_l70b_two_pass_zero__ci__counter_imaging_self_debias_two_pass_counter_imaging.csv,DIY Two Pass (IT),counter_imaging,Counter-stereotypic imaging
winobias,WinoBias,icl_positive_contact,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_pc_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_pc_winobias.csv,ICL,positive_contact,Positive contact
winobias,WinoBias,diy_it_positive_contact,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14141414,0.14141414,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_pc_winobias/winobias_metrics_overall_m3_llama70b_ms500_pc_winobias.csv,DIY IT,positive_contact,Positive contact
winobias,WinoBias,diy_twopass_no_it_positive_contact,DIY Two Pass (No IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.041666667,0.041666667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_positive_contact__positive_contact/winobias/winobias/m6_l70b_two_pass_zero__base_positive_contact__positive_contact_self_debias_two_pass_positive_contact/winobias_metrics_overall_m6_l70b_two_pass_zero__base_positive_contact__positive_contact_self_debias_two_pass_positive_contact.csv,DIY Two Pass (No IT),positive_contact,Positive contact
winobias,WinoBias,diy_twopass_it_positive_contact,DIY Two Pass (IT),abs_pro_anti_gap,Abs. pro/anti gap,0,0.089646465,0.089646465,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__pc__positive_contact/winobias/winobias/m6_l70b_two_pass_zero__pc__positive_contact_self_debias_two_pass_positive_contact/winobias_metrics_overall_m6_l70b_two_pass_zero__pc__positive_contact_self_debias_two_pass_positive_contact.csv,DIY Two Pass (IT),positive_contact,Positive contact
winogender,WinoGender,base,Base Model,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winogender/llama70b_plain_base_winogender/winogender_metrics_overall_llama70b_plain_base_winogender.csv,Base Model,__base__,Base Model
winogender,WinoGender,icl_stereotype_replacement,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_sr_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_sr_winogender.csv,ICL,stereotype_replacement,Stereotype replacement
winogender,WinoGender,diy_it_stereotype_replacement,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_sr_winogender/winogender_metrics_overall_m3_llama70b_ms500_sr_winogender.csv,DIY IT,stereotype_replacement,Stereotype replacement
winogender,WinoGender,diy_twopass_no_it_stereotype_replacement,DIY Two Pass (No IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.054166667,0.054166667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,DIY Two Pass (No IT),stereotype_replacement,Stereotype replacement
winogender,WinoGender,diy_twopass_it_stereotype_replacement,DIY Two Pass (IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.083333333,0.083333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,DIY Two Pass (IT),stereotype_replacement,Stereotype replacement
winogender,WinoGender,icl_individuating,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_ind_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_ind_winogender.csv,ICL,individuating,Individuation
winogender,WinoGender,diy_it_individuating,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0875,0.0875,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_ind_winogender/winogender_metrics_overall_m3_llama70b_ms500_ind_winogender.csv,DIY IT,individuating,Individuation
winogender,WinoGender,diy_twopass_no_it_individuating,DIY Two Pass (No IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.058333333,0.058333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/winogender/winogender/m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,DIY Two Pass (No IT),individuating,Individuation
winogender,WinoGender,diy_twopass_it_individuating,DIY Two Pass (IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.058333333,0.058333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/winogender/winogender/m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,DIY Two Pass (IT),individuating,Individuation
winogender,WinoGender,icl_perspective_taking,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_pt_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_pt_winogender.csv,ICL,perspective_taking,Perspective-taking
winogender,WinoGender,diy_it_perspective_taking,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.079166667,0.079166667,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_pt_winogender/winogender_metrics_overall_m3_llama70b_ms500_pt_winogender.csv,DIY IT,perspective_taking,Perspective-taking
winogender,WinoGender,diy_twopass_no_it_perspective_taking,DIY Two Pass (No IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.041666667,0.041666667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking/winogender/winogender/m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking/winogender_metrics_overall_m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,DIY Two Pass (No IT),perspective_taking,Perspective-taking
winogender,WinoGender,diy_twopass_it_perspective_taking,DIY Two Pass (IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.091666667,0.091666667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__pt__perspective_taking/winogender/winogender/m6_l70b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking/winogender_metrics_overall_m6_l70b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,DIY Two Pass (IT),perspective_taking,Perspective-taking
winogender,WinoGender,icl_counter_imaging,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_ci_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_ci_winogender.csv,ICL,counter_imaging,Counter-stereotypic imaging
winogender,WinoGender,diy_it_counter_imaging,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_ci_winogender/winogender_metrics_overall_m3_llama70b_ms500_ci_winogender.csv,DIY IT,counter_imaging,Counter-stereotypic imaging
winogender,WinoGender,diy_twopass_no_it_counter_imaging,DIY Two Pass (No IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.058333333,0.058333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_counter_imaging__counter_imaging/winogender/winogender/m6_l70b_two_pass_zero__base_counter_imaging__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_l70b_two_pass_zero__base_counter_imaging__counter_imaging_self_debias_two_pass_counter_imaging.csv,DIY Two Pass (No IT),counter_imaging,Counter-stereotypic imaging
winogender,WinoGender,diy_twopass_it_counter_imaging,DIY Two Pass (IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ci__counter_imaging/winogender/winogender/m6_l70b_two_pass_zero__ci__counter_imaging_self_debias_two_pass_counter_imaging/winogender_metrics_overall_m6_l70b_two_pass_zero__ci__counter_imaging_self_debias_two_pass_counter_imaging.csv,DIY Two Pass (IT),counter_imaging,Counter-stereotypic imaging
winogender,WinoGender,icl_positive_contact,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_pc_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_pc_winogender.csv,ICL,positive_contact,Positive contact
winogender,WinoGender,diy_it_positive_contact,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.079166667,0.079166667,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_pc_winogender/winogender_metrics_overall_m3_llama70b_ms500_pc_winogender.csv,DIY IT,positive_contact,Positive contact
winogender,WinoGender,diy_twopass_no_it_positive_contact,DIY Two Pass (No IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_positive_contact__positive_contact/winogender/winogender/m6_l70b_two_pass_zero__base_positive_contact__positive_contact_self_debias_two_pass_positive_contact/winogender_metrics_overall_m6_l70b_two_pass_zero__base_positive_contact__positive_contact_self_debias_two_pass_positive_contact.csv,DIY Two Pass (No IT),positive_contact,Positive contact
winogender,WinoGender,diy_twopass_it_positive_contact,DIY Two Pass (IT),male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.083333333,0.083333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__pc__positive_contact/winogender/winogender/m6_l70b_two_pass_zero__pc__positive_contact_self_debias_two_pass_positive_contact/winogender_metrics_overall_m6_l70b_two_pass_zero__pc__positive_contact_self_debias_two_pass_positive_contact.csv,DIY Two Pass (IT),positive_contact,Positive contact
