model_key,model,figure,dataset_key,panel_label,method_key,method,method_label,intervention_key,intervention_label,metric,point,ci_low,ci_high,n_units,n_bootstrap,metric_source_file,row_files,status,reason,ci_note,ideal_value,metric_label,native_value,normalized_bias_error_plotted,point_recomputed,reference_metric_source_file,reference_row_files
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,icl_individuating,ICL,ICL,individuating,Individuation,SS Score,nan,-4.091392764246866,1.777015842988889,4229,200,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_ind_stereoset.csv,outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_sentence_scores_m4_baseicl_zero_qwen35_27b_ind_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,58.635274,8.6352741,-1.0608355999999999,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_it_individuating,DIY IT,DIY IT,individuating,Individuation,SS Score,nan,-3.4765902104516364,2.584535351146842,4229,200,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_metrics_m3_qwen35_27b_ms500_ind_stereoset.csv,outputs/new_outputs/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_sentence_scores_m3_qwen35_27b_ms500_ind_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,58.127857,8.1278565,-0.5534179999999997,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_no_it_individuating,DIY Two Pass (No IT),DIY Two Pass (No IT),individuating,Individuation,SS Score,nan,3.73433435800426,8.93946559470324,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,49.059853,0.94014677,6.63429173,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_it_individuating,DIY Two Pass (IT),DIY Two Pass (IT),individuating,Individuation,SS Score,nan,3.7591629226767553,8.938874438401514,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,49.169445,0.83055541,6.743883090000001,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,icl_perspective_taking,ICL,ICL,perspective_taking,Perspective-taking,SS Score,nan,-4.919602742965244,0.9032868290376026,4229,200,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_pt_stereoset.csv,outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_sentence_scores_m4_baseicl_zero_qwen35_27b_pt_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,59.390613,9.3906127,-1.8161741999999998,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_it_perspective_taking,DIY IT,DIY IT,perspective_taking,Perspective-taking,SS Score,nan,-3.2655474107353974,2.5106408134310767,4229,200,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_metrics_m3_qwen35_27b_ms500_pt_stereoset.csv,outputs/new_outputs/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_sentence_scores_m3_qwen35_27b_ms500_pt_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,57.935897,7.9358967,-0.3614581999999995,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_no_it_perspective_taking,DIY Two Pass (No IT),DIY Two Pass (No IT),perspective_taking,Perspective-taking,SS Score,nan,3.1904705604161725,8.844880586427049,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,48.771401,1.2285992,6.345839300000001,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_it_perspective_taking,DIY Two Pass (IT),DIY Two Pass (IT),perspective_taking,Perspective-taking,SS Score,nan,1.9378103570584049,7.735871364388744,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__pt__perspective_taking/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__pt__perspective_taking/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,47.316874,2.6831263,4.8913122,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,icl_counter_imaging,ICL,ICL,counter_imaging,Counter-stereotypic imaging,SS Score,nan,-3.783400331047524,2.0838259635847765,4229,200,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_ci_stereoset.csv,outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_sentence_scores_m4_baseicl_zero_qwen35_27b_ci_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,58.32431,8.3243101,-0.7498715999999996,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_it_counter_imaging,DIY IT,DIY IT,counter_imaging,Counter-stereotypic imaging,SS Score,nan,-3.334121541735634,2.343934736344293,4229,200,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_metrics_m3_qwen35_27b_ms500_ci_stereoset.csv,outputs/new_outputs/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_sentence_scores_m3_qwen35_27b_ms500_ci_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,57.96009,7.9600896,-0.3856510999999996,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_no_it_counter_imaging,DIY Two Pass (No IT),DIY Two Pass (No IT),counter_imaging,Counter-stereotypic imaging,SS Score,nan,3.9252778434618136,8.938874438401514,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_counter_imaging__counter_imaging/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__base_counter_imaging__counter_imaging_self_debias_two_pass_counter_imaging.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_counter_imaging__counter_imaging/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__base_counter_imaging__counter_imaging_self_debias_two_pass_counter_imaging.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,49.511988,0.48801208,7.0864264200000004,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_it_counter_imaging,DIY Two Pass (IT),DIY Two Pass (IT),counter_imaging,Counter-stereotypic imaging,SS Score,nan,2.6714353275005935,8.751477890754318,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ci__counter_imaging/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__ci__counter_imaging_self_debias_two_pass_counter_imaging.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ci__counter_imaging/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__ci__counter_imaging_self_debias_two_pass_counter_imaging.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,48.305594,1.6944061,5.8800324,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,icl_positive_contact,ICL,ICL,positive_contact,Positive contact,SS Score,nan,-4.398202884842746,1.5624261054622792,4229,200,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_pc_stereoset.csv,outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_sentence_scores_m4_baseicl_zero_qwen35_27b_pc_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,58.956715,8.9567149,-1.3822763999999994,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_it_positive_contact,DIY IT,DIY IT,positive_contact,Positive contact,SS Score,nan,-3.405651454244495,2.271222511231973,4229,200,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_metrics_m3_qwen35_27b_ms500_pc_stereoset.csv,outputs/new_outputs/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_sentence_scores_m3_qwen35_27b_ms500_pc_stereoset.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,58.084655,8.0846548,-0.5102162999999988,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_no_it_positive_contact,DIY Two Pass (No IT),DIY Two Pass (No IT),positive_contact,Positive contact,SS Score,nan,3.7124615748403897,8.91581934263419,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_positive_contact__positive_contact/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__base_positive_contact__positive_contact_self_debias_two_pass_positive_contact.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_positive_contact__positive_contact/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__base_positive_contact__positive_contact_self_debias_two_pass_positive_contact.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,49.276868,0.72313211,6.85130639,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,stereoset,StereoSet,diy_twopass_it_positive_contact,DIY Two Pass (IT),DIY Two Pass (IT),positive_contact,Positive contact,SS Score,nan,2.69389926696619,8.44289430125325,4229,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__pc__positive_contact/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__pc__positive_contact_self_debias_two_pass_positive_contact.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__pc__positive_contact/stereoset/stereoset_sentence_scores_m6_qwen35_27b_two_pass_zero__pc__positive_contact_self_debias_two_pass_positive_contact.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,50,SS Score overall,48.110375,1.8896254,5.6848131,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/evalshared/stereoset_sentence_scores_m3_qwen35_27b_base_stereoset.csv
qwen,Qwen 27B,intervention_ablation,bbq,BBQ Ambig.,base,Base Model,Base Model,__base__,Base Model,Bias_score_ambig,0.0,0.0,0.0,,200,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,,base,,,0,Bias score ambig.,5.708,5.708,,,
qwen,Qwen 27B,intervention_ablation,bbq,BBQ Ambig.,icl_stereotype_replacement,ICL,ICL,stereotype_replacement,Stereotype replacement,Bias_score_ambig,nan,-8.552226554483884,-4.424892263492722,29238,200,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/bbq_metrics_m4_baseicl_zero_qwen35_27b_sr_bbq.csv,outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_allstrat_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_allstrat_bbq_instr_all_strategies_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_ci_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_ci_bbq_instr_counter_imaging_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_ind_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_ind_bbq_instr_individuating_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_pc_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_pc_bbq_instr_positive_contact_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_pt_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_pt_bbq_instr_perspective_taking_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_sr_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_sr_bbq_instr_stereotype_replacement_ALL.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,0,Bias score ambig.,12.255,12.255,-6.547000000000001,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/bbq/m3_qwen35_27b_base_bbq/bbq_preds_m3_qwen35_27b_base_bbq_instr_off_ALL.csv
qwen,Qwen 27B,intervention_ablation,bbq,BBQ Ambig.,diy_it_stereotype_replacement,DIY IT,DIY IT,stereotype_replacement,Stereotype replacement,Bias_score_ambig,nan,-2.0292085641972806,1.9401976879403433,29238,200,results/new_results/m3_finetune_qwen35_27b_ms500/bbq/bbq_metrics_m3_qwen35_27b_ms500_sr_bbq.csv,outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_all_action_bbq/bbq_preds_m3_qwen35_27b_ms500_all_action_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_all_allversions_bbq/bbq_preds_m3_qwen35_27b_ms500_all_allversions_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_all_event_bbq/bbq_preds_m3_qwen35_27b_ms500_all_event_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_all_opinion_bbq/bbq_preds_m3_qwen35_27b_ms500_all_opinion_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_ci_bbq/bbq_preds_m3_qwen35_27b_ms500_ci_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_ind_bbq/bbq_preds_m3_qwen35_27b_ms500_ind_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_pc_bbq/bbq_preds_m3_qwen35_27b_ms500_pc_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_pt_bbq/bbq_preds_m3_qwen35_27b_ms500_pt_bbq_instr_off_ALL.csv;outputs/new_outputs/m3_finetune_qwen35_27b_ms500/bbq/m3_qwen35_27b_ms500_sr_bbq/bbq_preds_m3_qwen35_27b_ms500_sr_bbq_instr_off_ALL.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,0,Bias score ambig.,5.804,5.804,-0.09600000000000009,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/bbq/m3_qwen35_27b_base_bbq/bbq_preds_m3_qwen35_27b_base_bbq_instr_off_ALL.csv
qwen,Qwen 27B,intervention_ablation,bbq,BBQ Ambig.,diy_twopass_no_it_stereotype_replacement,DIY Two Pass (No IT),DIY Two Pass (No IT),stereotype_replacement,Stereotype replacement,Bias_score_ambig,nan,3.1349613516656425,6.23306997742663,29238,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/bbq/bbq_metrics.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/bbq/bbq_preds_m6_qwen35_27b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement_qwen35_bbq_firstpass_base_qwen35_27b_instr_off_ALL.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,0,Bias score ambig.,1.139,1.139,4.569,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/bbq/m3_qwen35_27b_base_bbq/bbq_preds_m3_qwen35_27b_base_bbq_instr_off_ALL.csv
qwen,Qwen 27B,intervention_ablation,bbq,BBQ Ambig.,diy_twopass_it_stereotype_replacement,DIY Two Pass (IT),DIY Two Pass (IT),stereotype_replacement,Stereotype replacement,Bias_score_ambig,nan,2.423472877761819,5.681732676653666,29238,200,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__sr__stereotype_replacement/bbq/bbq_metrics.csv,outputs/new_outputs/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__sr__stereotype_replacement/bbq/bbq_preds_m6_qwen35_27b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement_qwen35_bbq_firstpass_base_qwen35_27b_instr_off_ALL.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,0,Bias score ambig.,1.734,1.734,3.974,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/bbq/m3_qwen35_27b_base_bbq/bbq_preds_m3_qwen35_27b_base_bbq_instr_off_ALL.csv
qwen,Qwen 27B,intervention_ablation,bbq,BBQ Ambig.,icl_individuating,ICL,ICL,individuating,Individuation,Bias_score_ambig,nan,-8.535553047404065,-4.6088138723578895,29238,200,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/bbq_metrics_m4_baseicl_zero_qwen35_27b_ind_bbq.csv,outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_allstrat_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_allstrat_bbq_instr_all_strategies_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_ci_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_ci_bbq_instr_counter_imaging_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_ind_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_ind_bbq_instr_individuating_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_pc_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_pc_bbq_instr_positive_contact_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_pt_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_pt_bbq_instr_perspective_taking_ALL.csv;outputs/new_outputs/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/m4_baseicl_zero_qwen35_27b_sr_bbq/bbq_preds_m4_baseicl_zero_qwen35_27b_sr_bbq_instr_stereotype_replacement_ALL.csv,ok,,bootstrap row CIs propagated as base_low-method_high/base_high-method_low,0,Bias score ambig.,11.533,11.533,-5.824999999999999,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,outputs/new_outputs/m3_qwen35_27b_base_all5/bbq/m3_qwen35_27b_base_bbq/bbq_preds_m3_qwen35_27b_base_bbq_instr_off_ALL.csv
