dataset_key,panel_label,method_key,method_label,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,metric_source_file,setting,shot,figure_title
bbq,BBQ Disambig.,it_1,IT 1,Bias_score_disambig,Bias score disambig.,0,0.937,0.937,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_opinion__all_strategies/bbq/bbq_metrics.csv,IT,1,"All interventions, opinion IT checkpoint"
winobias,WinoBias,base,Base Model Inference,abs_pro_anti_gap,Abs. pro/anti gap,0,0.077020202,0.077020202,results/new_results/m3_qwen35_27b_base_all5/evalshared/winobias/m3_qwen35_27b_base_winobias/winobias_metrics_overall_m3_qwen35_27b_base_winobias.csv,Base,,"All interventions, opinion IT checkpoint"
winobias,WinoBias,icl,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.078282828,0.078282828,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/winobias/m4_baseicl_zero_qwen35_27b_allstrat_winobias/winobias_metrics_overall_m4_baseicl_zero_qwen35_27b_allstrat_winobias.csv,ICL,0,"All interventions, opinion IT checkpoint"
winobias,WinoBias,it,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.063131313,0.063131313,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/winobias/m3_qwen35_27b_ms500_all_opinion_winobias/winobias_metrics_overall_m3_qwen35_27b_ms500_all_opinion_winobias.csv,DIY IT,,"All interventions, opinion IT checkpoint"
winobias,WinoBias,no_it_0,No IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.012626263,0.012626263,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, opinion IT checkpoint"
winobias,WinoBias,no_it_1,No IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.01010101,0.01010101,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, opinion IT checkpoint"
winobias,WinoBias,it_0,IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.026515152,0.026515152,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_opinion__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_zero__all_opinion__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_zero__all_opinion__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, opinion IT checkpoint"
winobias,WinoBias,it_1,IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.027777778,0.027777778,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_opinion__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_one__all_opinion__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_one__all_opinion__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, opinion IT checkpoint"
winogender,WinoGender,base,Base Model Inference,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m3_qwen35_27b_base_all5/evalshared/winogender/m3_qwen35_27b_base_winogender/winogender_metrics_overall_m3_qwen35_27b_base_winogender.csv,Base,,"All interventions, opinion IT checkpoint"
winogender,WinoGender,icl,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/winogender/m4_baseicl_zero_qwen35_27b_allstrat_winogender/winogender_metrics_overall_m4_baseicl_zero_qwen35_27b_allstrat_winogender.csv,ICL,0,"All interventions, opinion IT checkpoint"
winogender,WinoGender,it,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.05,0.05,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/winogender/m3_qwen35_27b_ms500_all_opinion_winogender/winogender_metrics_overall_m3_qwen35_27b_ms500_all_opinion_winogender.csv,DIY IT,,"All interventions, opinion IT checkpoint"
winogender,WinoGender,no_it_0,No IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0125,0.0125,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, opinion IT checkpoint"
winogender,WinoGender,no_it_1,No IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.025,0.025,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, opinion IT checkpoint"
winogender,WinoGender,it_0,IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0125,0.0125,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_opinion__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_zero__all_opinion__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__all_opinion__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, opinion IT checkpoint"
winogender,WinoGender,it_1,IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0125,0.0125,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_opinion__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_one__all_opinion__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__all_opinion__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, opinion IT checkpoint"
crowspairs,CrowS-Pairs,base,Base Model Inference,stereotype_preference_pct,Stereotype preference %,50,63.53,13.53,results/new_results/m3_qwen35_27b_base_all5/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_base_crowspairs.csv,Base,,"All interventions, action IT checkpoint"
crowspairs,CrowS-Pairs,icl,ICL,stereotype_preference_pct,Stereotype preference %,50,37.07,12.93,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_qwen35_27b_allstrat_crowspairs.csv,ICL,0,"All interventions, action IT checkpoint"
crowspairs,CrowS-Pairs,it,DIY IT,stereotype_preference_pct,Stereotype preference %,50,63.33,13.33,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_ms500_all_action_crowspairs.csv,DIY IT,,"All interventions, action IT checkpoint"
crowspairs,CrowS-Pairs,no_it_0,No IT 0,stereotype_preference_pct,Stereotype preference %,50,47.68,2.32,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, action IT checkpoint"
crowspairs,CrowS-Pairs,no_it_1,No IT 1,stereotype_preference_pct,Stereotype preference %,50,48.08,1.92,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, action IT checkpoint"
crowspairs,CrowS-Pairs,it_0,IT 0,stereotype_preference_pct,Stereotype preference %,50,45.16,4.84,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_action__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, action IT checkpoint"
crowspairs,CrowS-Pairs,it_1,IT 1,stereotype_preference_pct,Stereotype preference %,50,46.15,3.85,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_action__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, action IT checkpoint"
stereoset,StereoSet,base,Base Model Inference,SS Score,SS Score overall,50,57.574439,7.5744385,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,Base,,"All interventions, action IT checkpoint"
stereoset,StereoSet,icl,ICL,SS Score,SS Score overall,50,45.117056,4.882944,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_allstrat_stereoset.csv,ICL,0,"All interventions, action IT checkpoint"
stereoset,StereoSet,it,DIY IT,SS Score,SS Score overall,50,57.693557,7.6935566,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_metrics_m3_qwen35_27b_ms500_all_action_stereoset.csv,DIY IT,,"All interventions, action IT checkpoint"
stereoset,StereoSet,no_it_0,No IT 0,SS Score,SS Score overall,50,47.700621,2.2993789,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, action IT checkpoint"
stereoset,StereoSet,no_it_1,No IT 1,SS Score,SS Score overall,50,48.926079,1.0739209,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, action IT checkpoint"
stereoset,StereoSet,it_0,IT 0,SS Score,SS Score overall,50,46.631497,3.3685028,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_action__all_strategies/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, action IT checkpoint"
stereoset,StereoSet,it_1,IT 1,SS Score,SS Score overall,50,46.866845,3.1331551,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_action__all_strategies/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_one__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, action IT checkpoint"
bbq,BBQ Ambig.,base,Base Model Inference,Bias_score_ambig,Bias score ambig.,0,5.708,5.708,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,Base,,"All interventions, action IT checkpoint"
bbq,BBQ Ambig.,icl,ICL,Bias_score_ambig,Bias score ambig.,0,12.114,12.114,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/bbq_metrics_m4_baseicl_zero_qwen35_27b_allstrat_bbq.csv,ICL,0,"All interventions, action IT checkpoint"
bbq,BBQ Ambig.,it,DIY IT,Bias_score_ambig,Bias score ambig.,0,5.585,5.585,results/new_results/m3_finetune_qwen35_27b_ms500/bbq/bbq_metrics_m3_qwen35_27b_ms500_all_action_bbq.csv,DIY IT,,"All interventions, action IT checkpoint"
bbq,BBQ Ambig.,no_it_0,No IT 0,Bias_score_ambig,Bias score ambig.,0,1.772,1.772,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,0,"All interventions, action IT checkpoint"
bbq,BBQ Ambig.,no_it_1,No IT 1,Bias_score_ambig,Bias score ambig.,0,1.977,1.977,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,1,"All interventions, action IT checkpoint"
bbq,BBQ Ambig.,it_0,IT 0,Bias_score_ambig,Bias score ambig.,0,4.405,4.405,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_action__all_strategies/bbq/bbq_metrics.csv,IT,0,"All interventions, action IT checkpoint"
bbq,BBQ Ambig.,it_1,IT 1,Bias_score_ambig,Bias score ambig.,0,3.885,3.885,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_action__all_strategies/bbq/bbq_metrics.csv,IT,1,"All interventions, action IT checkpoint"
bbq,BBQ Disambig.,base,Base Model Inference,Bias_score_disambig,Bias score disambig.,0,0.884,0.884,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,Base,,"All interventions, action IT checkpoint"
bbq,BBQ Disambig.,icl,ICL,Bias_score_disambig,Bias score disambig.,0,1.383,1.383,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/bbq_metrics_m4_baseicl_zero_qwen35_27b_allstrat_bbq.csv,ICL,0,"All interventions, action IT checkpoint"
bbq,BBQ Disambig.,it,DIY IT,Bias_score_disambig,Bias score disambig.,0,0.563,0.563,results/new_results/m3_finetune_qwen35_27b_ms500/bbq/bbq_metrics_m3_qwen35_27b_ms500_all_action_bbq.csv,DIY IT,,"All interventions, action IT checkpoint"
bbq,BBQ Disambig.,no_it_0,No IT 0,Bias_score_disambig,Bias score disambig.,0,0.619,0.619,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,0,"All interventions, action IT checkpoint"
bbq,BBQ Disambig.,no_it_1,No IT 1,Bias_score_disambig,Bias score disambig.,0,0.645,0.645,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/bbq/bbq_metrics.csv,No IT,1,"All interventions, action IT checkpoint"
bbq,BBQ Disambig.,it_0,IT 0,Bias_score_disambig,Bias score disambig.,0,0.39,0.39,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_action__all_strategies/bbq/bbq_metrics.csv,IT,0,"All interventions, action IT checkpoint"
bbq,BBQ Disambig.,it_1,IT 1,Bias_score_disambig,Bias score disambig.,0,0.456,0.456,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_action__all_strategies/bbq/bbq_metrics.csv,IT,1,"All interventions, action IT checkpoint"
winobias,WinoBias,base,Base Model Inference,abs_pro_anti_gap,Abs. pro/anti gap,0,0.077020202,0.077020202,results/new_results/m3_qwen35_27b_base_all5/evalshared/winobias/m3_qwen35_27b_base_winobias/winobias_metrics_overall_m3_qwen35_27b_base_winobias.csv,Base,,"All interventions, action IT checkpoint"
winobias,WinoBias,icl,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.078282828,0.078282828,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/winobias/m4_baseicl_zero_qwen35_27b_allstrat_winobias/winobias_metrics_overall_m4_baseicl_zero_qwen35_27b_allstrat_winobias.csv,ICL,0,"All interventions, action IT checkpoint"
winobias,WinoBias,it,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.070707071,0.070707071,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/winobias/m3_qwen35_27b_ms500_all_action_winobias/winobias_metrics_overall_m3_qwen35_27b_ms500_all_action_winobias.csv,DIY IT,,"All interventions, action IT checkpoint"
winobias,WinoBias,no_it_0,No IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.012626263,0.012626263,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, action IT checkpoint"
winobias,WinoBias,no_it_1,No IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.01010101,0.01010101,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, action IT checkpoint"
winobias,WinoBias,it_0,IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.026515152,0.026515152,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_action__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_zero__all_action__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_zero__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, action IT checkpoint"
winobias,WinoBias,it_1,IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.018939394,0.018939394,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_action__all_strategies/winobias/winobias/m6_qwen35_27b_two_pass_one__all_action__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_qwen35_27b_two_pass_one__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, action IT checkpoint"
winogender,WinoGender,base,Base Model Inference,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m3_qwen35_27b_base_all5/evalshared/winogender/m3_qwen35_27b_base_winogender/winogender_metrics_overall_m3_qwen35_27b_base_winogender.csv,Base,,"All interventions, action IT checkpoint"
winogender,WinoGender,icl,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/winogender/m4_baseicl_zero_qwen35_27b_allstrat_winogender/winogender_metrics_overall_m4_baseicl_zero_qwen35_27b_allstrat_winogender.csv,ICL,0,"All interventions, action IT checkpoint"
winogender,WinoGender,it,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/winogender/m3_qwen35_27b_ms500_all_action_winogender/winogender_metrics_overall_m3_qwen35_27b_ms500_all_action_winogender.csv,DIY IT,,"All interventions, action IT checkpoint"
winogender,WinoGender,no_it_0,No IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0125,0.0125,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, action IT checkpoint"
winogender,WinoGender,no_it_1,No IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.025,0.025,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, action IT checkpoint"
winogender,WinoGender,it_0,IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0125,0.0125,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_action__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_zero__all_action__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, action IT checkpoint"
winogender,WinoGender,it_1,IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0125,0.0125,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_action__all_strategies/winogender/winogender/m6_qwen35_27b_two_pass_one__all_action__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__all_action__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, action IT checkpoint"
crowspairs,CrowS-Pairs,base,Base Model Inference,stereotype_preference_pct,Stereotype preference %,50,63.53,13.53,results/new_results/m3_qwen35_27b_base_all5/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_base_crowspairs.csv,Base,,"All interventions, event IT checkpoint"
crowspairs,CrowS-Pairs,icl,ICL,stereotype_preference_pct,Stereotype preference %,50,37.07,12.93,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_qwen35_27b_allstrat_crowspairs.csv,ICL,0,"All interventions, event IT checkpoint"
crowspairs,CrowS-Pairs,it,DIY IT,stereotype_preference_pct,Stereotype preference %,50,63.2,13.2,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_ms500_all_event_crowspairs.csv,DIY IT,,"All interventions, event IT checkpoint"
crowspairs,CrowS-Pairs,no_it_0,No IT 0,stereotype_preference_pct,Stereotype preference %,50,47.68,2.32,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,0,"All interventions, event IT checkpoint"
crowspairs,CrowS-Pairs,no_it_1,No IT 1,stereotype_preference_pct,Stereotype preference %,50,48.08,1.92,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__base_all_strategies__all_strategies_self_debias_two_pass_all_strategies.csv,No IT,1,"All interventions, event IT checkpoint"
crowspairs,CrowS-Pairs,it_0,IT 0,stereotype_preference_pct,Stereotype preference %,50,45.09,4.91,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__all_event__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,0,"All interventions, event IT checkpoint"
crowspairs,CrowS-Pairs,it_1,IT 1,stereotype_preference_pct,Stereotype preference %,50,46.95,3.05,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__all_event__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__all_event__all_strategies_self_debias_two_pass_all_strategies.csv,IT,1,"All interventions, event IT checkpoint"
stereoset,StereoSet,base,Base Model Inference,SS Score,SS Score overall,50,57.574439,7.5744385,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,Base,,"All interventions, event IT checkpoint"
stereoset,StereoSet,icl,ICL,SS Score,SS Score overall,50,45.117056,4.882944,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_allstrat_stereoset.csv,ICL,0,"All interventions, event IT checkpoint"
